date,period,demand,wind
2016-01-05,6,982.8306501818182,21.767342779184066
2016-01-05,7,969.7473861818182,21.811052302837044
2016-01-05,8,960.7254458181819,21.745488017357577
2016-01-05,9,953.1539781818183,21.57064992274566
2016-01-05,10,955.6197818181819,21.483230875439695
2016-01-05,11,964.0035141818182,21.592504684572145
2016-01-05,12,983.0627258181819,21.723633255531087
2016-01-05,13,1048.363008,21.723633255531087
2016-01-05,14,1134.6661352727274,21.505085637266184
2016-01-05,15,1248.2671592727274,21.461376113613206
2016-01-05,16,1311.623808,21.352102304480752
2016-01-05,17,1348.4368058181817,21.17726420986883
2016-01-05,18,1351.8019025454546,466.40247213912363
2016-01-05,19,1373.2398894545454,565.0548670238996
2016-01-05,20,1383.1321134545456,565.382688451297
2016-01-05,21,1382.5809338181818,584.0685098129459
2016-01-05,22,1384.8436712727273,582.604240770571
2016-01-05,23,1386.9033425454545,551.3300765968638
2016-01-05,24,1388.6729192727273,482.5531411288998
2016-01-05,25,1396.4184436363637,465.65941023702305
2016-01-05,26,1391.2547607272727,453.42074361418855
2016-01-05,27,1392.1830632727274,399.7673033301555
2016-01-05,28,1396.128349090909,361.477760610145
2016-01-05,29,1403.6708072727274,313.3754298300405
2016-01-05,30,1403.1486370909092,296.3942798908577
2016-01-05,31,1411.126237090909,324.5650678852034
2016-01-05,32,1447.5911214545454,370.9408724810152
2016-01-05,33,1505.7840872727272,362.3300963213782
2016-01-05,34,1562.5845992727272,329.59166310529605
2016-01-05,35,1574.4204567272727,245.27599197869753
2016-01-05,36,1575.261730909091,230.80813964956116
2016-01-05,37,1569.3147927272726,211.11699924389364
2016-01-05,38,1551.9671389090909,216.31843255859826
2016-01-05,39,1526.4098094545454,238.19504914691476
2016-01-05,40,1476.1364247272727,279.2382918570631
2016-01-05,41,1434.7399330909093,277.2932180545054
2016-01-05,42,1379.4479127272728,280.2217561392551
2016-01-05,43,1318.0929163636365,230.69886584042868
2016-01-05,44,1246.2945163636364,225.56299681120353
2016-01-05,45,1185.1715956363637,226.85242775896643
2016-01-05,46,1121.5538618181818,244.24881817285248
2016-01-05,47,1050.5677265454547,190.70465169795196
2016-01-05,48,1012.681378909091,241.91035865741807
2016-01-11,1,981.3801774545454,368.12160820539793
2016-01-11,2,1006.7054312727273,383.7259081495119
2016-01-11,3,1019.9917614545454,391.79031526348666
2016-01-11,4,1012.362274909091,360.16647490055567
2016-01-11,5,1009.6643956363637,338.639534501463
2016-01-11,6,1007.8368,313.04760840264316
2016-01-11,7,997.8285381818182,342.22371544100736
2016-01-11,8,985.1223970909091,352.648436832243
2016-01-11,9,972.4452654545455,281.511187087018
2016-01-11,10,967.7457338181819,298.84201321542463
2016-01-11,11,986.6018792727273,270.1467109372432
2016-01-11,12,1008.7360930909092,204.34202307768174
2016-01-11,13,1093.1245963636363,160.19540418817186
2016-01-11,14,1192.4529687272727,126.58278049903022
2016-01-11,15,1318.8761716363638,128.68083763437326
2016-01-11,16,1390.0943825454547,108.94598770505277
2016-01-11,17,1429.9243636363635,74.85255925572834
2016-01-11,18,1429.0830894545456,69.10475689536145
2016-01-11,19,1452.9578705454546,78.13077352970184
2016-01-11,20,1467.1144843636364,70.98426641243961
2016-01-11,21,1466.8824087272728,72.0988592655906
2016-01-11,22,1466.2732101818183,84.59978303034288
2016-01-11,23,1466.8533992727273,91.04693776915745
2016-01-11,24,1469.2321745454547,91.41846872020778
2016-01-11,25,1475.5852450909092,77.9996449587429
2016-01-11,26,1471.3498647272727,60.16615930832703
2016-01-11,27,1469.899392,64.8649331010224
2016-01-11,28,1463.0531607272728,89.23299253755879
2016-01-11,29,1461.5446690909089,101.42794963674022
2016-01-11,30,1462.0958487272728,67.74976166211907
2016-01-11,31,1466.3312290909091,41.98299746868734
2016-01-11,32,1502.6220567272728,35.01132844603702
2016-01-11,33,1546.281285818182,23.559433248956246
2016-01-11,34,1584.9508887272727,20.674604687859567
2016-01-11,35,1604.2131665454544,48.561280778460834
2016-01-11,36,1596.4966516363638,68.92991880074953
2016-01-11,37,1587.2716450909093,69.71669022650318
2016-01-11,38,1580.9765934545455,40.47501890265953
2016-01-11,39,1554.0848290909091,30.837068937177424
2016-01-11,40,1516.2855098181817,46.791045070515146
2016-01-11,41,1464.6196712727274,39.38228081133503
2016-01-11,42,1411.0101992727273,37.677609388868795
2016-01-11,43,1351.2507229090909,43.775087938459514
2016-01-11,44,1273.8534981818184,50.98715934120123
2016-01-11,45,1201.532928,59.75091883362373
2016-01-11,46,1140.903168,53.69714980768599
2016-01-11,47,1069.3368436363637,20.827588020644992
2016-01-11,48,1024.807330909091,23.95281896183307
2016-01-14,1,1063.5639621818182,119.69853052368587
2016-01-14,2,1069.5689192727273,158.00992800552288
2016-01-14,3,1072.7889687272727,144.48183043492554
2016-01-14,4,1075.0807156363637,149.4428613695388
2016-01-14,5,1067.4512290909092,125.5118971695322
2016-01-14,6,1064.695330909091,125.992701929715
2016-01-14,7,1050.1325847272728,101.18754725664883
2016-01-14,8,1037.3974341818182,70.48160689043033
2016-01-14,9,1026.721954909091,63.13840691672968
2016-01-14,10,1026.5769076363636,99.59214964331504
2016-01-14,11,1038.6738501818181,147.27923994871628
2016-01-14,12,1047.9568756363637,121.14094480423421
2016-01-14,13,1120.915653818182,146.20835661921825
2016-01-14,14,1220.4761018181819,119.15216147802361
2016-01-14,15,1344.433501090909,133.70743285446596
2016-01-14,16,1414.4913338181818,174.3791446135639
2016-01-14,17,1438.3951243636366,158.22847562378777
2016-01-14,18,1428.9960610909093,101.71206154048457
2016-01-14,19,1448.6644712727273,89.97605443965944
2016-01-14,20,1453.741125818182,80.14141161773892
2016-01-14,21,1450.492066909091,62.61389263289392
2016-01-14,22,1449.7378210909092,58.59261645681976
2016-01-14,23,1448.722490181818,69.039192609882
2016-01-14,24,1448.258338909091,56.77867122522108
2016-01-14,25,1447.3590458181818,54.61504980439857
2016-01-14,26,1441.0349847272728,48.1897498274105
2016-01-14,27,1433.0283752727273,50.79046648476281
2016-01-14,28,1426.4722385454547,53.32561885663566
2016-01-14,29,1421.4245934545456,96.02982346559718
2016-01-14,30,1422.9330850909091,136.65782570104213
2016-01-14,31,1429.8083258181819,159.78016371346857
2016-01-14,32,1467.3755694545455,80.01028304677999
2016-01-14,33,1507.495645090909,118.45280909957593
2016-01-14,34,1560.350871272727,131.36897333903153
2016-01-14,35,1596.2355665454545,96.92586870048326
2016-01-14,36,1595.5393396363636,178.7500969788619
2016-01-14,37,1602.6176465454546,169.92077320095996
2016-01-14,38,1594.8721221818182,160.5887899010487
2016-01-14,39,1583.2103214545455,129.97026858213616
2016-01-14,40,1543.93152,168.32537558762618
2016-01-14,41,1502.767104,228.77564679969757
2016-01-14,42,1453.2189556363637,171.82213747986455
2016-01-14,43,1389.2531083636363,113.79774483053356
2016-01-14,44,1311.3337134545454,78.39303067161974
2016-01-14,45,1238.548992,60.40656168841843
2016-01-14,46,1175.6564945454547,41.89557842138137
2016-01-14,47,1105.6566807272727,33.9622998783655
2016-01-14,48,1071.7446283636364,24.95813800585161
2016-01-15,1,1089.2953483636365,48.21160458923699
2016-01-15,2,1096.6347403636364,39.29486176402906
2016-01-15,3,1104.2932363636364,28.9138498964463
2016-01-15,4,1088.5411025454546,48.16789506558401
2016-01-15,5,1073.9203374545455,48.73611887307275
2016-01-15,6,1073.25312,40.93396890101581
2016-01-15,7,1062.8677352727273,46.463223643117786
2016-01-15,8,1056.3115985454547,38.09284986357211
2016-01-15,9,1047.9278661818182,71.8803116473257
2016-01-15,10,1046.9995636363637,69.06104737170848
2016-01-15,11,1056.6307025454546,49.45732601334692
2016-01-15,12,1081.0856727272728,74.19691640093365
2016-01-15,13,1142.6147258181818,63.33509977316809
2016-01-15,14,1238.287906909091,58.13366645846346
2016-01-15,15,1361.5490792727273,141.26918044643153
2016-01-15,16,1435.610216727273,117.49119957921039
2016-01-15,17,1459.7750923636363,141.20361616095204
2016-01-15,18,1454.0892392727274,167.1889279726487
2016-01-15,19,1468.7100043636365,121.90586146816136
2016-01-15,20,1462.2699054545456,126.56092573720375
2016-01-15,21,1446.6338094545454,112.00565436076138
2016-01-15,22,1435.4071505454544,96.90401393865679
2016-01-15,23,1425.7179927272728,96.02982346559718
2016-01-15,24,1412.1705774545453,79.00496400276144
2016-01-15,25,1403.9899112727273,73.27901640422105
2016-01-15,26,1391.7479214545456,79.85729971399455
2016-01-15,27,1386.9613614545456,77.1035997238568
2016-01-15,28,1384.0314065454545,100.4007758308952
2016-01-15,29,1389.4561745454544,98.52126631381704
2016-01-15,30,1396.5054719999998,94.63111870870182
2016-01-15,31,1409.2986414545453,34.15899273480391
2016-01-15,32,1446.285696,35.754390348137676
2016-01-15,33,1498.7637992727273,66.91928071271245
2016-01-15,34,1568.4735185454547,65.0397711956343
2016-01-15,35,1606.0117527272728,74.13135211545418
2016-01-15,36,1604.7353367272726,68.07758308951642
2016-01-15,37,1592.5803752727272,54.68061408987805
2016-01-15,38,1580.6284799999999,65.82654262138794
2016-01-15,39,1556.3475665454546,67.42194023472172
2016-01-15,40,1513.2685265454547,66.83186166540649
2016-01-15,41,1472.1621294545453,29.525783227588025
2016-01-15,42,1424.9057280000002,29.154252276537694
2016-01-15,43,1367.7280930909092,37.28422367599198
2016-01-15,44,1306.9242763636362,36.54116177389132
2016-01-15,45,1246.5265920000002,35.42656892074032
2016-01-15,46,1201.1267956363636,28.454899898090012
2016-01-15,47,1137.1319389090909,43.46912127288865
2016-01-15,48,1098.5783738181817,58.548906933166776
2016-01-21,1,1146.0958603636363,118.84619481245277
2016-01-21,2,1157.1484625454545,122.08069956277328
2016-01-21,3,1148.9677963636364,108.6837305631349
2016-01-21,4,1132.2583505454545,124.878109076564
2016-01-21,5,1121.0897105454546,102.65181629902364
2016-01-21,6,1115.2878196363636,93.75692823564219
2016-01-21,7,1106.1498414545456,97.40667346066604
2016-01-21,8,1096.1995985454546,67.94645451855749
2016-01-21,9,1127.239714909091,102.06173772970843
2016-01-21,10,1126.8916014545455,160.67620894835466
2016-01-21,11,1154.9437440000002,168.74061606232945
2016-01-21,12,1180.472064,228.20742299220885
2016-01-21,13,1273.3893469090908,348.19006541963915
2016-01-21,14,1369.6717265454545,352.1676320720603
2016-01-21,15,1456.9611752727274,211.20441829119957
2016-01-21,16,1520.9270225454547,189.45893027384201
2016-01-21,17,1545.9911912727273,186.6833755218778
2016-01-21,18,1545.1789265454545,239.70302771294257
2016-01-21,19,1566.645922909091,224.0987277688287
2016-01-21,20,1573.086021818182,277.8614418619942
2016-01-21,21,1569.5758778181817,234.98239915842072
2016-01-21,22,1564.5572421818183,152.9177684999507
2016-01-21,23,1562.4975709090909,107.24131628258655
2016-01-21,24,1559.6256349090909,151.49720898122885
2016-01-21,25,1561.0761076363638,287.2808442092114
2016-01-21,26,1553.2145454545453,363.3572701272232
2016-01-21,27,1550.2265716363636,354.1345606364444
2016-01-21,28,1541.9298676363637,399.0242414280549
2016-01-21,29,1538.3326952727273,272.3103323580657
2016-01-21,30,1528.0633483636364,217.89197541010552
2016-01-21,31,1529.8039156363636,231.13596107695847
2016-01-21,32,1564.0350720000001,281.22707518327366
2016-01-21,33,1571.7805963636365,310.053506032414
2016-01-21,34,1615.352797090909,312.4138203096749
2016-01-21,35,1662.0,393.8228081133503
2016-01-21,36,1651.1794734545454,386.5451724251291
2016-01-21,37,1651.2955112727273,407.54759854038605
2016-01-21,38,1636.0945570909091,354.1782701600974
2016-01-21,39,1604.6773178181818,451.344541240672
2016-01-21,40,1562.0334196363638,554.6301456326638
2016-01-21,41,1483.2727505454545,554.1930503961341
2016-01-21,42,1429.1991272727273,520.0996219468096
2016-01-21,43,1360.9978996363636,517.9360005259871
2016-01-21,44,1283.6877032727275,461.65998882277535
2016-01-21,45,1208.7562821818183,36.47559748841185
2016-01-21,46,1144.5003403636365,21.96403563562248
2016-01-21,47,1073.4561861818183,21.985890397448966
2016-01-21,48,1034.4384698181818,22.007745159275455
2016-01-24,1,973.8377192727273,209.04079687037708
2016-01-24,2,980.1907898181819,211.11699924389364
2016-01-24,3,974.3888989090909,191.53513264735858
2016-01-24,4,964.3226181818183,214.613761136132
2016-01-24,5,956.2289803636364,272.94412045103394
2016-01-24,6,947.4971345454546,320.9153226601795
2016-01-24,7,929.2211781818182,467.21109832670373
2016-01-24,8,914.2522996363637,271.7202537887505
2016-01-24,9,902.213376,190.72650645977845
2016-01-24,10,894.1197381818182,130.77889476971632
2016-01-24,11,895.4251636363637,144.63481376771097
2016-01-24,12,895.0770501818182,220.3834182583254
2016-01-24,13,913.759138909091,345.3926559058484
2016-01-24,14,924.8987694545456,503.66484105328914
2016-01-24,15,944.8862836363637,403.41704855517935
2016-01-24,16,946.9749643636364,66.21992833426476
2016-01-24,17,978.3341847272727,21.811052302837044
2016-01-24,18,1027.3311534545455,128.17817811236398
2016-01-24,19,1082.0429847272728,238.56658009796513
2016-01-24,20,1121.176738909091,238.5447253361386
2016-01-24,21,1154.0154414545455,238.52287057431212
2016-01-24,22,1175.6564945454547,238.45730628883265
2016-01-24,23,1192.8881105454545,238.4354515270062
2016-01-24,24,1204.346845090909,472.6310792596733
2016-01-24,25,1211.5992087272728,612.0207501890267
2016-01-24,26,1209.0173672727274,535.3323909398732
2016-01-24,27,1205.8263272727272,436.0243532003025
2016-01-24,28,1198.1968407272727,398.6745652388311
2016-01-24,29,1196.3402356363636,448.00076268121904
2016-01-24,30,1193.2072145454545,431.30372464578073
2016-01-24,31,1197.9357556363636,483.9955554094481
2016-01-24,32,1220.3890734545455,418.2782865971926
2016-01-24,33,1264.3093876363637,391.4406390742629
2016-01-24,34,1344.49152,525.1480719287289
2016-01-24,35,1392.038016,575.6544265097473
2016-01-24,36,1393.749573818182,541.2550313948519
2016-01-24,37,1375.6186647272727,583.1943193398864
2016-01-24,38,1345.8839738181819,536.9933528386864
2016-01-24,39,1308.8389003636364,439.65224366349986
2016-01-24,40,1270.1112785454545,431.4129984549131
2016-01-24,41,1239.4772945454547,313.63768697195843
2016-01-24,42,1194.3966021818183,21.614359446398637
2016-01-24,43,1157.7866705454546,14.948657089319177
2016-01-24,44,1099.6807330909091,3.693454748676814
2016-01-24,45,1050.9448494545454,3.6060357013708537
2016-01-24,46,1000.8455214545455,3.6060357013708537
2016-01-24,47,946.9749643636364,3.5623261777178734
2016-01-24,48,921.098530909091,3.5404714158913837
2016-01-25,1,923.1001832727273,3.387488083105954
2016-01-25,2,931.0197643636363,3.453052368585424
2016-01-25,3,945.1183592727273,3.474907130411914
2016-01-25,4,933.0794356363637,3.453052368585424
2016-01-25,5,921.2435781818183,3.453052368585424
2016-01-25,6,922.9841454545456,3.474907130411914
2016-01-25,7,913.1789498181819,3.4093428449324437
2016-01-25,8,898.8192698181819,3.4093428449324437
2016-01-25,9,892.9883694545455,3.496761892238404
2016-01-25,10,891.8279912727273,3.496761892238404
2016-01-25,11,910.3940421818182,3.5841809395443636
2016-01-25,12,935.3711825454545,3.627890463197344
2016-01-25,13,1006.9084974545456,3.693454748676814
2016-01-25,14,1098.3462981818182,4.829902363654297
2016-01-25,15,1225.4367185454546,2.382169039087413
2016-01-25,16,1283.8907694545455,422.6710937243171
2016-01-25,17,1299.758941090909,312.238982215063
2016-01-25,18,1288.0391214545455,216.73367303330156
2016-01-25,19,1297.0610618181818,216.8210920806075
2016-01-25,20,1293.1447854545454,297.0936322693054
2016-01-25,21,1292.0424261818182,555.8103027712943
2016-01-25,22,1291.83936,635.4272001051975
2016-01-25,23,1294.6532770909091,635.9298596272068
2016-01-25,24,1297.5542225454546,634.7934120122293
2016-01-25,25,1305.4447941818182,629.9198001249221
2016-01-25,26,1297.6122414545455,625.8766691870213
2016-01-25,27,1288.4742632727273,622.3799072947829
2016-01-25,28,1284.3259112727274,620.2818501594398
2016-01-25,29,1288.2421876363637,619.2983858772478
2016-01-25,30,1289.1414807272727,579.6975574476479
2016-01-25,31,1296.1037498181818,552.1605575462705
2016-01-25,32,1329.3485847272727,494.4639863243368
2016-01-25,33,1375.3575796363637,414.7815247049543
2016-01-25,34,1445.7925352727273,288.37358230053593
2016-01-25,35,1514.1388101818181,384.01002005325626
2016-01-25,36,1519.5055592727272,244.270672934679
2016-01-25,37,1505.5520116363637,304.0871560537822
2016-01-25,38,1482.1994007272729,216.01246589302738
2016-01-25,39,1454.2923054545454,252.5754824287452
2016-01-25,40,1417.7403927272726,289.2040632499425
2016-01-25,41,1375.7927214545455,333.06657023570796
2016-01-25,42,1328.7974050909093,367.0507248759
2016-01-25,43,1280.612701090909,350.33183207863516
2016-01-25,44,1214.297088,356.64785824649067
2016-01-25,45,1145.9508130909092,217.3018968407903
2016-01-25,46,1080.3314269090909,117.18523291363952
2016-01-25,47,1014.3349178181818,22.248147539366844
2016-01-25,48,987.2110778181818,22.357421348499294
2016-01-30,1,945.0313309090909,21.526940399092673
2016-01-30,2,948.8605789090909,21.461376113613206
2016-01-30,3,948.5124654545455,21.701778493704595
2016-01-30,4,945.5535010909091,21.920326111969494
2016-01-30,5,931.0197643636363,21.942180873795987
2016-01-30,6,924.3475898181819,22.029599921101948
2016-01-30,7,918.0235287272728,22.007745159275455
2016-01-30,8,900.1827141818183,21.96403563562248
2016-01-30,9,891.3638400000001,21.985890397448966
2016-01-30,10,886.1131287272729,21.985890397448966
2016-01-30,11,892.5242181818182,22.007745159275455
2016-01-30,12,904.4761134545455,22.029599921101948
2016-01-30,13,919.0388596363637,22.051454682928433
2016-01-30,14,929.65632,22.051454682928433
2016-01-30,15,978.1021090909092,22.007745159275455
2016-01-30,16,1017.0327970909091,21.876616588316516
2016-01-30,17,1075.544866909091,21.78919754101056
2016-01-30,18,1130.6048116363636,21.614359446398637
2016-01-30,19,1174.8442298181817,60.10059502284757
2016-01-30,20,1193.2942429090908,216.73367303330156
2016-01-30,21,1197.384576,216.7118182714751
2016-01-30,22,1181.226309818182,216.6681087478221
2016-01-30,23,1158.6859636363636,216.73367303330156
2016-01-30,24,1136.5517498181819,228.77564679969757
2016-01-30,25,1122.6272116363637,398.58714619152505
2016-01-30,26,1118.507869090909,433.48920082842966
2016-01-30,27,1108.35456,433.4673460666031
2016-01-30,28,1106.7300305454546,433.48920082842966
2016-01-30,29,1115.0267345454545,282.97545612939285
2016-01-30,30,1127.0656581818182,216.79923731878105
2016-01-30,31,1148.1265221818182,216.8210920806075
2016-01-30,32,1169.1583767272728,117.97200433939317
2016-01-30,33,1212.9916625454546,108.2903448502581
2016-01-30,34,1288.271197090909,108.26849008843158
2016-01-30,35,1379.7670167272727,301.11490844537957
2016-01-30,36,1404.8892043636363,472.21583878497
2016-01-30,37,1397.462784,491.5791577632402
2016-01-30,38,1369.1495563636363,397.01360334001777
2016-01-30,39,1335.2665134545455,326.02933692757824
2016-01-30,40,1291.3171898181818,404.6627699792893
2016-01-30,41,1250.936029090909,287.6523751602617
2016-01-30,42,1209.7426036363636,485.6346625464349
2016-01-30,43,1172.7845585454547,503.11847200762685
2016-01-30,44,1130.2276887272728,478.4444459055197
2016-01-30,45,1087.4967621818182,436.8329793878826
2016-01-30,46,1056.137541818182,271.34872283770017
2016-01-30,47,1006.8214690909092,260.18093954436375
2016-01-30,48,972.7353600000001,278.6919228114008
2016-02-01,1,901.8652625454546,592.2640454978797
2016-02-01,2,919.6480581818182,602.1423978434532
2016-02-01,3,944.393122909091,394.19433906440054
2016-02-01,4,936.7636363636364,21.417666589960223
2016-02-01,5,924.5506560000001,21.286538019001284
2016-02-01,6,919.2709352727273,21.373957066307245
2016-02-01,7,911.4964014545455,21.308392780827774
2016-02-01,8,896.9916741818182,21.330247542654266
2016-02-01,9,892.5242181818182,21.395811828133738
2016-02-01,10,892.6112465454546,21.439521351786716
2016-02-01,11,910.829184,21.439521351786716
2016-02-01,12,939.6645818181819,21.373957066307245
2016-02-01,13,1008.2429323636363,21.505085637266184
2016-02-01,14,1103.0748392727273,21.373957066307245
2016-02-01,15,1225.8718603636364,73.14788783326212
2016-02-01,16,1279.510341818182,94.80595680331373
2016-02-01,17,1293.057757090909,50.397080771885996
2016-02-01,18,1286.7046865454545,69.69483546467669
2016-02-01,19,1307.3013992727274,311.080679838259
2016-02-01,20,1310.6374865454545,520.2526052795951
2016-02-01,21,1308.6068247272729,557.1434432427103
2016-02-01,22,1310.8405527272728,613.2664716131367
2016-02-01,23,1318.0929163636365,615.4738025576121
2016-02-01,24,1320.4136727272726,604.808678786285
2016-02-01,25,1322.8794763636365,597.8151550018082
2016-02-01,26,1309.9702690909091,586.079147900983
2016-02-01,27,1299.1497425454545,548.0737170847169
2016-02-01,28,1290.4469061818181,456.873795982774
2016-02-01,29,1292.7676625454546,568.2019527269141
2016-02-01,30,1286.414592,479.71202209145605
2016-02-01,31,1289.866717090909,388.2935533712483
2016-02-01,32,1316.1202734545454,342.61710115388416
2016-02-01,33,1352.4111010909091,501.08597915776335
2016-02-01,34,1403.2356654545456,518.023419573293
2016-02-01,35,1477.7029352727272,508.5384529405964
2016-02-01,36,1514.1678196363637,440.59199842203896
2016-02-01,37,1510.4256,510.7020743614189
2016-02-01,38,1486.6378472727274,534.8515861796905
2016-02-01,39,1446.6918283636364,525.4758933561261
2016-02-01,40,1400.653824,373.67271770932643
2016-02-01,41,1359.6924741818182,458.5347578815872
2016-02-01,42,1313.0452712727274,458.3162102633224
2016-02-01,43,1254.1850880000002,502.2224267727408
2016-02-01,44,1182.183621818182,484.4326506459779
2016-02-01,45,1124.7739112727272,489.5685196752031
2016-02-01,46,1060.3439127272727,470.5985864098097
2016-02-01,47,988.7775883636364,499.512436306256
2016-02-01,48,953.7051578181819,509.3033696045236
2016-02-02,1,958.8688407272728,502.68137677109706
2016-02-02,2,969.2542254545456,450.9293007659687
2016-02-02,3,979.0014021818182,488.69432920214354
2016-02-02,4,964.9028072727274,507.92651960945466
2016-02-02,5,955.8518574545456,501.67605772707856
2016-02-02,6,962.2339374545455,497.3925244090865
2016-02-02,7,950.5141178181818,478.7941220947435
2016-02-02,8,936.3284945454545,424.2664913376509
2016-02-02,9,930.9037265454546,488.3009434892667
2016-02-02,10,931.3388683636364,251.8324205266445
2016-02-02,11,946.3657658181819,21.286538019001284
2016-02-02,12,979.0594210909092,21.2646832571748
2016-02-02,13,1054.9191447272729,21.2646832571748
2016-02-02,14,1129.6765090909091,21.220973733521816
2016-02-02,15,1244.786024727273,343.2727440086789
2016-02-02,16,1297.264128,565.4701074986029
2016-02-02,17,1321.6030603636364,414.0821723265065
2016-02-02,18,1317.5127272727273,476.63050067392095
2016-02-02,19,1326.1285352727273,500.53961011210106
2016-02-02,20,1316.033245090909,429.9050198888853
2016-02-02,21,1302.3117730909091,216.68996350964858
