date,period,demand,wind
2016-01-14,7,1050.1325847272728,151.78132088497327
2016-01-14,8,1037.3974341818182,105.72241033564549
2016-01-14,9,1026.721954909091,94.70761037509452
2016-01-14,10,1026.5769076363636,149.38822446497255
2016-01-14,11,1038.673850181818,220.91885992307442
2016-01-14,12,1047.9568756363635,181.71141720635129
2016-01-14,13,1120.915653818182,219.31253492882738
2016-01-14,14,1220.476101818182,178.72824221703542
2016-01-14,15,1344.433501090909,200.56114928169893
2016-01-14,16,1414.4913338181818,261.5687169203459
2016-01-14,17,1438.3951243636366,237.34271343568167
2016-01-14,18,1428.9960610909093,152.56809231072683
2016-01-14,19,1448.6644712727273,134.96408165948915
2016-01-14,20,1453.741125818182,120.21211742660839
2016-01-14,21,1450.492066909091,93.92083894934089
2016-01-14,22,1449.7378210909092,87.88892468522964
2016-01-14,23,1448.722490181818,103.558788914823
2016-01-14,24,1448.258338909091,85.16800683783163
2016-01-14,25,1447.3590458181818,81.92257470659786
2016-01-14,26,1441.0349847272728,72.28462474111575
2016-01-14,27,1433.028375272727,76.18569972714421
2016-01-14,28,1426.4722385454547,79.98842828495349
2016-01-14,29,1421.4245934545456,144.04473519839576
2016-01-14,30,1422.9330850909091,204.98673855156318
2016-01-14,31,1429.808325818182,239.67024557020284
2016-01-14,32,1467.3755694545457,120.01542457016998
2016-01-14,33,1507.495645090909,177.67921364936387
2016-01-14,34,1560.350871272727,197.0534600085473
2016-01-14,35,1596.2355665454545,145.3888030507249
2016-01-14,36,1595.5393396363636,268.1251454682929
2016-01-14,37,1602.6176465454546,254.88115980143994
2016-01-14,38,1594.8721221818182,240.88318485157305
2016-01-14,39,1583.2103214545457,194.95540287320424
2016-01-14,40,1543.93152,252.48806338143928
2016-01-14,41,1502.767104,343.1634701995464
2016-01-14,42,1453.2189556363635,257.73320621979684
2016-01-14,43,1389.2531083636363,170.69661724580033
2016-01-14,44,1311.3337134545454,117.58954600742962
2016-01-14,45,1238.548992,90.60984253262764
2016-01-14,46,1175.6564945454547,62.84336763207206
2016-01-14,47,1105.6566807272727,50.94344981754825
2016-01-14,48,1071.7446283636364,37.43720700877741
2016-01-15,1,1089.2953483636363,72.31740688385548
2016-01-15,2,1096.6347403636364,58.94229264604358
2016-01-15,3,1104.2932363636364,43.370774844669455
2016-01-15,4,1088.5411025454546,72.25184259837602
2016-01-15,5,1073.9203374545457,73.10417830960913
2016-01-15,6,1073.25312,61.40095335152371
2016-01-15,7,1062.8677352727273,69.69483546467669
2016-01-15,8,1056.311598545455,57.13927479535817
2016-01-15,9,1047.9278661818182,107.82046747098855
2016-01-15,10,1046.9995636363635,103.59157105756273
2016-01-15,11,1056.6307025454546,74.18598902002039
2016-01-15,12,1081.0856727272728,111.29537460140047
2016-01-15,13,1142.6147258181818,95.00264965975214
2016-01-15,14,1238.287906909091,87.20049968769519
2016-01-15,15,1361.549079272727,211.90377066964732
2016-01-15,16,1435.610216727273,176.2367993688156
2016-01-15,17,1459.7750923636363,211.80542424142806
2016-01-15,18,1454.0892392727274,250.78339195897308
2016-01-15,19,1468.7100043636365,182.85879220224206
2016-01-15,20,1462.2699054545456,189.84138860580563
2016-01-15,21,1446.6338094545454,168.0084815411421
2016-01-15,22,1435.4071505454544,145.3560209079852
2016-01-15,23,1425.7179927272728,144.04473519839576
2016-01-15,24,1412.1705774545453,118.50744600414217
2016-01-15,25,1403.989911272727,109.91852460633157
2016-01-15,26,1391.7479214545456,119.78594957099182
2016-01-15,27,1386.9613614545456,115.6553995857852
2016-01-15,28,1384.0314065454545,150.6011637463428
2016-01-15,29,1389.4561745454544,147.78189947072556
2016-01-15,30,1396.5054719999998,141.94667806305273
2016-01-15,31,1409.2986414545453,51.23848910220586
2016-01-15,32,1446.285696,53.63158552220652
2016-01-15,33,1498.7637992727273,100.37892106906867
2016-01-15,34,1568.473518545455,97.55965679345145
2016-01-15,35,1606.0117527272728,111.19702817318127
2016-01-15,36,1604.7353367272726,102.11637463427464
2016-01-15,37,1592.5803752727272,82.02092113481707
2016-01-15,38,1580.62848,98.73981393208192
2016-01-15,39,1556.3475665454546,101.13291035208258
2016-01-15,40,1513.2685265454547,100.24779249810973
2016-01-15,41,1472.1621294545453,44.28867484138204
2016-01-15,42,1424.9057280000002,43.73137841480654
2016-01-15,43,1367.7280930909092,55.92633551398797
2016-01-15,44,1306.9242763636362,54.81174266083698
2016-01-15,45,1246.5265920000002,53.139853381110484
2016-01-15,46,1201.1267956363636,42.682349847135015
2016-01-15,47,1137.1319389090909,65.20368190933297
2016-01-15,48,1098.5783738181815,87.82336039975016
2016-01-21,1,1146.0958603636363,178.26929221867914
2016-01-21,2,1157.1484625454543,183.12104934415993
2016-01-21,3,1148.9677963636364,163.02559584470237
2016-01-21,4,1132.2583505454545,187.317163614846
2016-01-21,5,1121.0897105454546,153.97772444853547
2016-01-21,6,1115.2878196363636,140.63539235346332
2016-01-21,7,1106.1498414545456,146.11001019099905
2016-01-21,8,1096.1995985454546,101.91968177783623
2016-01-21,9,1127.239714909091,153.09260659456265
2016-01-21,10,1126.8916014545457,241.01431342253198
2016-01-21,11,1154.9437440000002,253.1109240934942
2016-01-21,12,1180.472064,342.31113448831326
2016-01-21,13,1273.3893469090908,522.2850981294587
2016-01-21,14,1369.6717265454545,528.2514481080905
2016-01-21,15,1456.9611752727274,316.80662743679943
2016-01-21,16,1520.9270225454547,284.18839541076295
2016-01-21,17,1545.9911912727273,280.0250632828167
2016-01-21,18,1545.1789265454545,359.55454156941386
2016-01-21,19,1566.645922909091,336.14809165324306
2016-01-21,20,1573.086021818182,416.7921627929913
2016-01-21,21,1569.5758778181817,352.47359873763105
2016-01-21,22,1564.5572421818183,229.37665274992605
2016-01-21,23,1562.4975709090909,160.86197442387984
2016-01-21,24,1559.6256349090909,227.2458134718433
2016-01-21,25,1561.0761076363638,430.9212663138171
2016-01-21,26,1553.2145454545453,545.0359051908348
2016-01-21,27,1550.2265716363636,531.2018409546666
2016-01-21,28,1541.9298676363635,598.5363621420823
2016-01-21,29,1538.3326952727273,408.46549853709854
2016-01-21,30,1528.0633483636364,326.8379631151583
2016-01-21,31,1529.8039156363636,346.7039416154377
2016-01-21,32,1564.035072,421.8406127749105
2016-01-21,33,1571.7805963636365,465.08025904862103
2016-01-21,34,1615.352797090909,468.62073046451235
2016-01-21,35,1662.0,590.7342121700254
2016-01-21,36,1651.1794734545454,579.8177586376937
2016-01-21,37,1651.2955112727273,611.3213978105791
2016-01-21,38,1636.0945570909091,531.2674052401461
2016-01-21,39,1604.6773178181818,677.016811861008
2016-01-21,40,1562.0334196363638,831.9452184489958
2016-01-21,41,1483.2727505454543,831.2895755942012
2016-01-21,42,1429.1991272727273,780.1494329202144
2016-01-21,43,1360.9978996363636,776.9040007889806
2016-01-21,44,1283.6877032727275,692.489983234163
2016-01-21,45,1208.7562821818185,54.713396232617775
2016-01-21,46,1144.5003403636365,32.94605345343372
2016-01-21,47,1073.4561861818183,32.978835596173454
2016-01-21,48,1034.4384698181818,33.01161773891317
2016-01-24,1,973.8377192727272,313.5611953055656
2016-01-24,2,980.190789818182,316.6754988658405
2016-01-24,3,974.3888989090908,287.30269897103784
2016-01-24,4,964.3226181818184,321.92064170419803
2016-01-24,5,956.2289803636364,409.4161806765509
2016-01-24,6,947.4971345454546,481.3729839902693
2016-01-24,7,929.2211781818182,700.8166474900555
2016-01-24,8,914.2522996363635,407.5803806831257
2016-01-24,9,902.213376,286.0897596896677
2016-01-24,10,894.1197381818182,196.16834215457447
2016-01-24,11,895.4251636363637,216.95222065156645
2016-01-24,12,895.0770501818182,330.5751273874881
2016-01-24,13,913.759138909091,518.0889838587726
2016-01-24,14,924.8987694545456,755.4972615799337
2016-01-24,15,944.8862836363636,605.125572832769
2016-01-24,16,946.9749643636364,99.32989250139715
2016-01-24,17,978.3341847272728,32.71657845425557
2016-01-24,18,1027.3311534545455,192.26726716854597
2016-01-24,19,1082.0429847272728,357.84987014694775
2016-01-24,20,1121.176738909091,357.8170880042079
2016-01-24,21,1154.0154414545457,357.78430586146817
2016-01-24,22,1175.6564945454547,357.68595943324897
2016-01-24,23,1192.8881105454543,357.6531772905093
2016-01-24,24,1204.346845090909,708.94661888951
2016-01-24,25,1211.5992087272728,918.03112528354
2016-01-24,26,1209.0173672727274,802.9985864098098
2016-01-24,27,1205.8263272727272,654.0365298004538
2016-01-24,28,1198.1968407272727,598.0118478582467
2016-01-24,29,1196.3402356363636,672.0011440218286
2016-01-24,30,1193.2072145454545,646.9555869686711
2016-01-24,31,1197.9357556363636,725.9933331141722
2016-01-24,32,1220.3890734545455,627.4174298957889
2016-01-24,33,1264.3093876363637,587.1609586113943
2016-01-24,34,1344.49152,787.7221078930934
2016-01-24,35,1392.038016,863.4816397646209
2016-01-24,36,1393.749573818182,811.882547092278
2016-01-24,37,1375.6186647272727,874.7914790098296
2016-01-24,38,1345.883973818182,805.4900292580296
2016-01-24,39,1308.8389003636364,659.4783654952498
2016-01-24,40,1270.1112785454543,647.1194976823697
2016-01-24,41,1239.4772945454547,470.4565304579377
2016-01-24,42,1194.3966021818185,32.42153916959796
2016-01-24,43,1157.7866705454546,22.422985633978765
2016-01-24,44,1099.6807330909091,5.540182123015221
2016-01-24,45,1050.9448494545454,5.409053552056281
2016-01-24,46,1000.8455214545456,5.409053552056281
2016-01-24,47,946.9749643636364,5.34348926657681
2016-01-24,48,921.098530909091,5.310707123837076
2016-01-25,1,923.1001832727272,5.081232124658931
2016-01-25,2,931.0197643636365,5.1795785528781355
2016-01-25,3,945.1183592727272,5.212360695617871
2016-01-25,4,933.0794356363637,5.1795785528781355
2016-01-25,5,921.2435781818184,5.1795785528781355
2016-01-25,6,922.9841454545456,5.212360695617871
2016-01-25,7,913.178949818182,5.114014267398666
2016-01-25,8,898.8192698181819,5.114014267398666
2016-01-25,9,892.9883694545455,5.245142838357606
2016-01-25,10,891.8279912727273,5.245142838357606
2016-01-25,11,910.3940421818182,5.376271409316546
2016-01-25,12,935.3711825454544,5.441835694796016
2016-01-25,13,1006.9084974545456,5.540182123015221
2016-01-25,14,1098.3462981818182,7.244853545481445
2016-01-25,15,1225.4367185454546,3.5732535586311194
2016-01-25,16,1283.8907694545455,634.0066405864757
2016-01-25,17,1299.758941090909,468.3584733225945
2016-01-25,18,1288.0391214545457,325.10050954995245
2016-01-25,19,1297.0610618181818,325.23163812091127
2016-01-25,20,1293.1447854545454,445.6404484039581
2016-01-25,21,1292.0424261818182,833.7154541569415
2016-01-25,22,1291.83936,953.1408001577962
2016-01-25,23,1294.6532770909091,953.8947894408102
2016-01-25,24,1297.5542225454546,952.1901180183439
2016-01-25,25,1305.4447941818182,944.8797001873832
2016-01-25,26,1297.6122414545457,938.8150037805319
2016-01-25,27,1288.4742632727273,933.5698609421744
2016-01-25,28,1284.3259112727274,930.4227752391598
2016-01-25,29,1288.2421876363635,928.9475788158718
2016-01-25,30,1289.141480727273,869.5463361714719
2016-01-25,31,1296.1037498181818,828.2408363194058
2016-01-25,32,1329.3485847272727,741.6959794865052
2016-01-25,33,1375.3575796363637,622.1722870574314
2016-01-25,34,1445.7925352727273,432.560373450804
2016-01-25,35,1514.138810181818,576.0150300798844
2016-01-25,36,1519.5055592727272,366.4060094020185
2016-01-25,37,1505.5520116363637,456.13073408067334
2016-01-25,38,1482.1994007272729,324.018698839541
2016-01-25,39,1454.2923054545454,378.8632236431178
2016-01-25,40,1417.7403927272726,433.8060948749138
2016-01-25,41,1375.7927214545457,499.599855353562
2016-01-25,42,1328.7974050909093,550.57608731385
2016-01-25,43,1280.612701090909,525.4977481179528
2016-01-25,44,1214.297088,534.971787369736
2016-01-25,45,1145.9508130909092,325.9528452611855
2016-01-25,46,1080.3314269090909,175.77784937045928
2016-01-25,47,1014.3349178181818,33.37222130905027
2016-01-25,48,987.2110778181818,33.53613202274894
2016-01-30,1,945.0313309090908,32.29041059863901
2016-01-30,2,948.8605789090908,32.19206417041981
2016-01-30,3,948.5124654545456,32.55266774055689
2016-01-30,4,945.5535010909092,32.88048916795424
2016-01-30,5,931.0197643636365,32.91327131069398
2016-01-30,6,924.347589818182,33.04439988165292
2016-01-30,7,918.0235287272728,33.01161773891317
2016-01-30,8,900.1827141818183,32.94605345343372
2016-01-30,9,891.3638400000001,32.978835596173454
2016-01-30,10,886.1131287272729,32.978835596173454
2016-01-30,11,892.5242181818182,33.01161773891317
2016-01-30,12,904.4761134545456,33.04439988165292
2016-01-30,13,919.0388596363636,33.077182024392656
2016-01-30,14,929.65632,33.077182024392656
2016-01-30,15,978.1021090909092,33.01161773891317
2016-01-30,16,1017.0327970909092,32.81492488247478
2016-01-30,17,1075.544866909091,32.683796311515835
2016-01-30,18,1130.6048116363636,32.42153916959796
2016-01-30,19,1174.8442298181817,90.15089253427135
2016-01-30,20,1193.2942429090908,325.10050954995245
2016-01-30,21,1197.384576,325.06772740721266
2016-01-30,22,1181.226309818182,325.00216312173313
2016-01-30,23,1158.6859636363636,325.10050954995245
2016-01-30,24,1136.551749818182,343.1634701995464
2016-01-30,25,1122.6272116363637,597.8807192872875
2016-01-30,26,1118.507869090909,650.2338012426445
2016-01-30,27,1108.35456,650.2010190999047
2016-01-30,28,1106.7300305454546,650.2338012426445
2016-01-30,29,1115.0267345454545,424.4631841940893
2016-01-30,30,1127.0656581818182,325.1988559781716
2016-01-30,31,1148.1265221818182,325.23163812091127
2016-01-30,32,1169.1583767272728,176.95800650908976
2016-01-30,33,1212.9916625454546,162.43551727538716
2016-01-30,34,1288.271197090909,162.40273513264736
2016-01-30,35,1379.767016727273,451.67236266806947
2016-01-30,36,1404.8892043636365,708.323758177455
2016-01-30,37,1397.462784,737.3687366448603
2016-01-30,38,1369.1495563636363,595.5204050100267
2016-01-30,39,1335.2665134545457,489.04400539136736
2016-01-30,40,1291.3171898181818,606.9941549689339
2016-01-30,41,1250.936029090909,431.4785627403926
2016-01-30,42,1209.7426036363636,728.4519938196524
2016-01-30,43,1172.7845585454547,754.6777080114404
2016-01-30,44,1130.2276887272728,717.6666688582795
2016-01-30,45,1087.4967621818182,655.2494690818239
2016-01-30,46,1056.137541818182,407.02308425655025
2016-01-30,47,1006.8214690909092,390.27140931654554
2016-01-30,48,972.73536,418.0378842171012
2016-02-01,1,901.8652625454546,888.3960682468196
2016-02-01,2,919.6480581818182,903.2135967651798
2016-02-01,3,944.393122909091,591.2915085966007
2016-02-01,4,936.7636363636364,32.12649988494034
2016-02-01,5,924.550656,31.929807028501926
2016-02-01,6,919.2709352727272,32.06093559946087
2016-02-01,7,911.4964014545455,31.96258917124166
2016-02-01,8,896.9916741818182,31.995371313981394
2016-02-01,9,892.5242181818182,32.09371774220061
2016-02-01,10,892.6112465454546,32.15928202768008
2016-02-01,11,910.829184,32.15928202768008
2016-02-01,12,939.664581818182,32.06093559946087
2016-02-01,13,1008.2429323636364,32.25762845589928
2016-02-01,14,1103.074839272727,32.06093559946087
2016-02-01,15,1225.8718603636364,109.72183174989317
2016-02-01,16,1279.510341818182,142.20893520497057
2016-02-01,17,1293.057757090909,75.595621157829
2016-02-01,18,1286.7046865454545,104.54225319701503
2016-02-01,19,1307.3013992727274,466.6210197573885
2016-02-01,20,1310.6374865454543,780.3789079193925
2016-02-01,21,1308.6068247272729,835.7151648640654
2016-02-01,22,1310.8405527272728,919.899707419705
2016-02-01,23,1318.0929163636365,923.2107038364181
2016-02-01,24,1320.4136727272726,907.2130181794275
2016-02-01,25,1322.8794763636365,896.7227325027122
2016-02-01,26,1309.9702690909091,879.1187218514744
2016-02-01,27,1299.1497425454545,822.1105756270754
2016-02-01,28,1290.446906181818,685.310693974161
2016-02-01,29,1292.7676625454546,852.3029290903712
2016-02-01,30,1286.414592,719.5680331371841
2016-02-01,31,1289.866717090909,582.4403300568724
2016-02-01,32,1316.1202734545454,513.9256517308263
2016-02-01,33,1352.4111010909091,751.628968736645
2016-02-01,34,1403.2356654545456,777.0351293599396
2016-02-01,35,1477.7029352727272,762.8076794108946
2016-02-01,36,1514.1678196363637,660.8879976330584
2016-02-01,37,1510.4256,766.0531115421284
2016-02-01,38,1486.6378472727274,802.2773792695357
2016-02-01,39,1446.6918283636364,788.2138400341892
2016-02-01,40,1400.653824,560.5090765639895
2016-02-01,41,1359.6924741818182,687.8021368223808
2016-02-01,42,1313.0452712727274,687.4743153949836
2016-02-01,43,1254.1850880000002,753.3336401591112
2016-02-01,44,1182.183621818182,726.6489759689669
2016-02-01,45,1124.7739112727272,734.3527795128047
2016-02-01,46,1060.3439127272727,705.8978796147145
2016-02-01,47,988.7775883636364,749.268654459384
2016-02-01,48,953.705157818182,763.9550544067854
2016-02-02,1,958.8688407272728,754.0220651566456
2016-02-02,2,969.2542254545456,676.3939511489531
2016-02-02,3,979.0014021818182,733.0414938032153
2016-02-02,4,964.9028072727274,761.8897794141819
2016-02-02,5,955.8518574545456,752.5140865906178
2016-02-02,6,962.2339374545456,746.0887866136297
2016-02-02,7,950.5141178181818,718.1911831421153
2016-02-02,8,936.3284945454544,636.3997370064764
2016-02-02,9,930.9037265454546,732.4514152339
2016-02-02,10,931.3388683636364,377.7486307899668
2016-02-02,11,946.365765818182,31.929807028501926
2016-02-02,12,979.0594210909092,31.8970248857622
2016-02-02,13,1054.9191447272729,31.8970248857622
2016-02-02,14,1129.6765090909091,31.831460600282725
2016-02-02,15,1244.786024727273,514.9091160130183
2016-02-02,16,1297.264128,848.2051612479045
2016-02-02,17,1321.6030603636364,621.1232584897598
2016-02-02,18,1317.5127272727273,714.9457510108814
2016-02-02,19,1326.1285352727273,750.8094151681516
2016-02-02,20,1316.033245090909,644.8575298333279
2016-02-02,21,1302.3117730909091,325.0349452644728
2016-02-02,22,1290.1278021818182,300.9400703507676
2016-02-02,23,1276.2322734545455,31.96258917124166
